directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8083302,1,3,1,10,2024,1,30,5.0,1200000.0,58787
8052691,1,1,1,10,2024,2,38,5.0,1300000.0,33375
8078363,1,1,1,10,2024,2,39,10.0,8000000.0,48275
8050074,1,2,1,10,2024,1,56,3.0,1800000.0,27058
8042601,1,2,1,10,2024,2,48,5.0,800000.0,10124
8081172,1,1,1,10,2024,1,43,4.0,700000.0,54528
8041469,1,3,1,10,2024,2,27,8.0,1300000.0,7638
8040790,1,1,1,10,2024,1,35,8.0,1300000.0,6043
8054623,1,2,1,10,2024,2,54,10.0,180000.0,37659
8046377,1,4,1,10,2024,2,25,5.0,1450000.0,19420
8080417,1,2,1,10,2024,2,41,11.0,3200000.0,53103
8049974,1,1,1,10,2024,1,63,3.0,400000.0,26788
8076446,1,4,1,10,2024,1,57,1.0,500000.0,43868
8041143,1,1,1,10,2024,1,75,13.0,13000000.0,6894
8044523,1,2,1,10,2024,1,45,5.0,1300000.0,14784
8050400,1,1,1,10,2024,1,46,5.0,2200000.0,27846
8076584,1,2,1,10,2024,2,71,3.0,270000.0,44205
8077563,1,1,1,10,2024,1,35,5.0,1300000.0,46485
8084339,1,1,1,10,2024,1,59,5.0,1780000.0,60997
8050988,1,1,1,10,2024,1,47,3.0,60000.0,29394
8047342,1,3,1,10,2024,2,39,8.0,800000.0,21467
8081284,1,2,1,10,2024,2,42,5.0,1500000.0,54786
8050462,1,2,1,10,2024,2,42,10.0,3600000.0,27991
8041365,1,1,1,10,2024,1,42,5.0,800000.0,7365
8045306,1,1,1,10,2024,1,40,11.0,12000000.0,16898
8084352,1,2,1,10,2024,2,43,10.0,1000000.0,61025
8041917,1,1,1,10,2024,1,68,12.0,1000000.0,8600
8054393,1,4,1,10,2024,2,64,5.0,220000.0,37164
8052976,1,1,1,10,2024,1,53,3.0,204000.0,34080
8040843,1,1,1,10,2024,1,58,5.0,1400000.0,6155
8056347,1,2,1,10,2024,1,49,4.0,1500000.0,41123
8040085,1,1,1,10,2024,2,63,4.0,500000.0,4327
8079320,1,2,1,10,2024,1,25,5.0,1300000.0,50492
8077274,1,1,1,10,2024,2,26,5.0,1300000.0,45903
8043334,1,3,1,10,2024,1,24,11.0,4500000.0,11713
8056453,1,1,1,10,2024,2,42,12.0,4000000.0,41362
8081450,1,1,1,10,2024,2,57,9.0,1300000.0,55180
8053387,1,3,1,10,2024,1,27,10.0,2000000.0,35081
8047787,1,1,1,10,2024,2,52,4.0,1500000.0,22388
8047716,1,2,1,10,2024,2,36,10.0,2650000.0,22197
8080249,1,2,1,10,2024,2,55,4.0,200000.0,52682
8045208,1,2,1,10,2024,2,60,3.0,200000.0,16644
8077967,1,4,1,10,2024,2,42,5.0,818000.0,47331
8039821,1,1,1,10,2024,2,52,8.0,3200000.0,3783
8044378,1,1,1,10,2024,2,40,10.0,9000000.0,14381
8053240,1,1,1,10,2024,2,44,5.0,1600000.0,34686
8049510,1,1,1,10,2024,1,60,5.0,1300000.0,25643
8045707,1,1,1,10,2024,1,55,5.0,2000000.0,17980
8078725,1,2,1,10,2024,2,40,8.0,1300000.0,49022
8049093,1,2,1,10,2024,1,49,5.0,400000.0,24906
8043300,1,4,1,10,2024,1,35,3.0,1300000.0,11629
8041202,1,1,1,10,2024,2,21,10.0,1200000.0,7061
8050669,1,1,1,10,2024,1,63,10.0,2400000.0,28549
8049868,1,2,1,10,2024,2,31,8.0,1610000.0,26552
8041069,1,1,1,10,2024,1,32,5.0,1462000.0,6720
8051302,1,1,1,10,2024,2,61,3.0,1000000.0,29818
8041806,1,1,1,10,2024,1,44,8.0,1300000.0,8313
8054506,1,3,1,10,2024,1,18,5.0,710000.0,37418
8084440,1,1,1,10,2024,1,57,3.0,1000000.0,61210
8041731,1,3,1,10,2024,2,35,10.0,1300000.0,8207
8080294,1,2,1,10,2024,1,25,6.0,1200000.0,52782
8051001,1,3,1,10,2024,1,55,4.0,640000.0,29441
8039491,1,2,1,10,2024,2,63,3.0,280000.0,3154
8052731,1,2,1,10,2024,1,65,3.0,1540000.0,33459
8079329,1,1,1,10,2024,1,31,3.0,680000.0,50506
8044529,1,1,1,10,2024,2,56,5.0,800000.0,14802
8085008,1,1,1,10,2024,2,23,8.0,350000.0,62422
8080958,1,2,1,10,2024,2,25,8.0,2600000.0,54113
8082675,1,2,1,10,2024,2,61,5.0,1600000.0,57296
8078518,1,2,1,10,2024,2,41,5.0,650000.0,48582
8054831,1,1,1,10,2024,2,17,3.0,100000.0,38158
8043576,1,1,1,10,2024,2,34,4.0,1300000.0,12341
8083970,1,2,1,10,2024,2,51,10.0,1500000.0,60104
8080677,1,1,1,10,2024,2,48,5.0,1300000.0,53567
8085801,1,1,1,10,2024,2,28,5.0,500000.0,62903
8038634,1,1,1,10,2024,1,32,9.0,1000000.0,1059
8039535,1,1,1,10,2024,2,59,5.0,500000.0,3254
8048910,1,3,1,10,2024,2,25,5.0,1300000.0,24572
8051329,1,1,1,10,2024,1,46,11.0,7000000.0,29901
8047177,1,1,1,10,2024,2,51,9.0,1800000.0,21115
8045161,1,1,1,10,2024,2,24,5.0,1200000.0,16493
8039504,1,3,1,10,2024,1,44,5.0,1300000.0,3190
8086658,1,4,1,10,2024,1,23,10.0,1300000.0,64260
8047612,1,2,1,10,2024,1,45,5.0,2600000.0,21974
8076882,1,1,1,10,2024,1,45,10.0,3900000.0,44894
8043752,1,2,1,10,2024,2,39,8.0,300000.0,12804
8082866,1,2,1,10,2024,1,25,10.0,4300000.0,57773
8045682,1,1,1,10,2024,1,48,3.0,1900000.0,17918
8039449,1,3,1,10,2024,1,19,4.0,1300000.0,3070
8081961,1,3,1,10,2024,1,24,5.0,1300000.0,55916
8082306,1,2,1,10,2024,2,24,5.0,750000.0,56433
8078940,1,1,1,10,2024,1,59,1.0,500000.0,49496
8083818,1,1,1,10,2024,1,36,9.0,2600000.0,59810
8042611,1,1,1,10,2024,1,29,3.0,1300000.0,10153
8076654,1,2,1,10,2024,2,27,8.0,2200000.0,44374
8039517,1,6,1,10,2024,2,27,5.0,1300000.0,3213
8079203,1,2,1,10,2024,1,28,8.0,1300000.0,50113
8083298,1,2,1,10,2024,1,35,10.0,1600000.0,58774
8083138,1,2,1,10,2024,2,67,6.0,100000.0,58421
8086581,1,2,1,10,2024,1,59,5.0,800000.0,64048
8042512,1,1,1,10,2024,2,61,1.0,250000.0,9979
8054624,1,1,1,10,2024,2,28,8.0,1300000.0,37660
8086622,1,2,1,10,2024,1,40,10.0,3000000.0,64151
8046311,1,2,1,10,2024,2,56,10.0,1400000.0,19257
8045977,1,1,1,10,2024,2,63,10.0,100000.0,18401
8047144,1,2,1,10,2024,2,40,8.0,1300000.0,21065
8042150,1,2,1,10,2024,1,45,5.0,900000.0,9171
8079822,1,2,1,10,2024,2,56,8.0,800000.0,51671
8075688,1,1,1,10,2024,1,52,3.0,800000.0,41820
8053002,1,1,1,10,2024,1,43,3.0,1580000.0,34182
8039887,1,1,1,10,2024,2,30,5.0,1500000.0,3902
8051645,1,2,1,10,2024,1,38,3.0,2300000.0,30680
8084695,1,1,1,10,2024,1,29,9.0,2500000.0,61705
8053463,1,2,1,10,2024,2,20,5.0,1300000.0,35208
8083438,1,1,1,10,2024,2,65,3.0,600000.0,59074
8038982,1,1,1,10,2024,1,64,4.0,500000.0,1970
8080827,1,2,1,10,2024,2,29,10.0,3800000.0,53837
8038637,1,2,1,10,2024,1,58,10.0,2000000.0,1064
8044650,1,6,1,10,2024,1,25,5.0,1300000.0,15141
8052081,1,1,1,10,2024,1,67,10.0,1200000.0,31800
8054070,1,2,1,10,2024,2,45,5.0,1400000.0,36428
8052531,1,1,1,10,2024,2,57,3.0,500000.0,33021
8049603,1,1,1,10,2024,1,42,4.0,1000000.0,25863
8052110,1,4,1,10,2024,1,42,5.0,1360000.0,31870
8050024,1,3,1,10,2024,2,17,5.0,520000.0,26926
8042231,1,5,1,10,2024,1,23,10.0,1300000.0,9381
8080385,1,1,1,10,2024,1,61,11.0,9000000.0,53027
8048551,1,1,1,10,2024,1,56,5.0,900000.0,23914
8076686,1,3,1,10,2024,2,26,10.0,2800000.0,44440
8047755,1,2,1,10,2024,1,50,10.0,1300000.0,22293
8042170,1,1,1,10,2024,2,74,1.0,50000.0,9229
8049649,1,2,1,10,2024,1,70,10.0,1600000.0,25991
8042654,1,2,1,10,2024,2,20,5.0,800000.0,10237
8079394,1,1,1,10,2024,2,51,8.0,1800000.0,50627
8080069,1,1,1,10,2024,1,40,5.0,1500000.0,52185
8038864,1,3,1,10,2024,2,25,5.0,900000.0,1676
8044252,1,1,1,10,2024,1,79,1.0,170000.0,13986
8086659,1,2,1,10,2024,1,25,3.0,850000.0,64262
8039550,1,3,1,10,2024,2,27,11.0,4400000.0,3285
8045267,1,1,1,10,2024,1,50,13.0,3813000.0,16803
8050291,1,2,1,10,2024,2,49,5.0,150000.0,27554
8043852,1,1,1,10,2024,1,29,10.0,5000000.0,13052
8042187,1,1,1,10,2024,2,48,5.0,690000.0,9273
8053366,1,2,1,10,2024,2,28,10.0,1450000.0,35012
8084244,1,4,1,10,2024,1,32,5.0,740000.0,60788
8038399,1,2,1,10,2024,2,25,9.0,1500000.0,566
8047657,1,1,1,10,2024,2,44,10.0,3200000.0,22075
8048234,1,1,1,10,2024,1,37,4.0,1600000.0,23329
8053038,1,5,1,10,2024,1,24,5.0,1300000.0,34288
8084991,1,1,1,10,2024,2,31,5.0,1640000.0,62379
8078947,1,1,1,10,2024,1,40,3.0,1350000.0,49508
8044303,1,1,1,10,2024,2,36,8.0,1300000.0,14183
8078549,1,1,1,10,2024,1,71,3.0,1200000.0,48651
8047073,1,2,1,10,2024,2,60,10.0,1320000.0,20931
8043873,1,1,1,10,2024,2,48,3.0,1700000.0,13101
8085882,1,1,1,10,2024,1,33,10.0,1300000.0,62991
8078907,1,1,1,10,2024,2,71,3.0,2500000.0,49413
8050064,1,1,1,10,2024,1,54,3.0,600000.0,27031
8038958,1,1,1,10,2024,1,31,3.0,1300000.0,1914
8082625,1,1,1,10,2024,2,40,5.0,900000.0,57135
8039864,1,1,1,10,2024,2,42,8.0,1800000.0,3856
8055181,1,1,1,10,2024,2,46,3.0,500000.0,38889
8078282,1,1,1,10,2024,2,60,1.0,200000.0,48058
8076911,1,1,1,10,2024,1,64,3.0,1500000.0,44952
8039912,1,1,1,10,2024,2,38,11.0,4000000.0,3972
8086472,1,2,1,10,2024,2,45,10.0,1800000.0,63752
8043315,1,1,1,10,2024,1,50,1.0,600000.0,11657
8049846,1,1,1,10,2024,1,44,5.0,1800000.0,26501
8079722,1,2,1,10,2024,2,30,6.0,1600000.0,51306
8080314,1,1,1,10,2024,2,57,5.0,1300000.0,52833
8079778,1,2,1,10,2024,2,30,8.0,500000.0,51543
8047521,1,2,1,10,2024,1,25,10.0,1500000.0,21756
8049597,1,1,1,10,2024,2,41,8.0,1300000.0,25851
8081225,1,1,1,10,2024,1,35,6.0,1300000.0,54613
8041192,1,1,1,10,2024,1,33,5.0,700000.0,7033
8051397,1,3,1,10,2024,1,33,10.0,1200000.0,30087
8049119,1,1,1,10,2024,1,60,4.0,900000.0,24946
8082244,1,2,1,10,2024,1,31,8.0,1100000.0,56344
8042323,1,1,1,10,2024,2,41,5.0,900000.0,9564
8046771,1,1,1,10,2024,1,44,5.0,2000000.0,20415
8043127,1,2,1,10,2024,1,55,3.0,1500000.0,11206
8054305,1,1,1,10,2024,1,38,5.0,900000.0,36951
8038350,1,1,1,10,2024,1,41,10.0,3560000.0,431
8056072,1,3,1,10,2024,1,56,5.0,1400000.0,40531
8079366,1,1,1,10,2024,1,31,4.0,700000.0,50582
8053820,1,2,1,10,2024,2,61,8.0,650000.0,35947
8053693,1,1,1,10,2024,1,23,10.0,1300000.0,35717
8080985,1,1,1,10,2024,1,63,10.0,8000000.0,54159
8076989,1,3,1,10,2024,1,24,8.0,1530000.0,45112
8078230,1,1,1,10,2024,2,46,3.0,300000.0,47946
8046255,1,1,1,10,2024,1,39,5.0,800000.0,19057
8042749,1,2,1,10,2024,1,32,5.0,1500000.0,10466
8046152,1,1,1,10,2024,1,39,3.0,650000.0,18824
8049090,1,3,1,10,2024,2,42,5.0,1462000.0,24897
8080015,1,1,1,10,2024,1,60,4.0,2000000.0,52066
8042710,1,1,1,10,2024,2,65,3.0,700000.0,10377
8044666,1,1,1,10,2024,1,60,4.0,1500000.0,15174
8076317,1,1,1,10,2024,1,30,5.0,250000.0,43574
8080473,1,1,1,10,2024,1,58,12.0,8000000.0,53142
8083713,1,3,1,10,2024,1,47,5.0,700000.0,59603
8054461,1,1,1,10,2024,1,70,3.0,300000.0,37336
8053581,1,2,1,10,2024,2,58,3.0,600000.0,35450
8056123,1,2,1,10,2024,2,55,6.0,1300000.0,40645
8040599,1,1,1,10,2024,1,30,5.0,1400000.0,5630
8049236,1,1,1,10,2024,1,63,3.0,900000.0,25166
8085724,1,2,1,10,2024,2,43,3.0,700000.0,62715
8077816,1,1,1,10,2024,2,42,4.0,600000.0,47022
8039402,1,2,1,10,2024,1,34,5.0,1300000.0,2982
8081034,1,1,1,10,2024,2,36,3.0,1000000.0,54262
8083882,1,2,1,10,2024,2,62,4.0,240000.0,59952
8082743,1,1,1,10,2024,2,55,12.0,3300000.0,57475
8041560,1,1,1,10,2024,2,44,8.0,1400000.0,7851
8086099,1,5,1,10,2024,2,33,9.0,1300000.0,63278
8038399,1,4,1,10,2024,1,51,5.0,1300000.0,568
8045104,1,1,1,10,2024,1,29,9.0,1300000.0,16346
8045249,1,1,1,10,2024,2,46,9.0,1600000.0,16761
8048088,1,2,1,10,2024,1,34,11.0,4000000.0,23021
8050018,1,1,1,10,2024,1,45,8.0,1500000.0,26906
8041648,1,2,1,10,2024,1,35,8.0,1650000.0,8062
8083906,1,3,1,10,2024,2,52,5.0,960000.0,59980
8078066,1,1,1,10,2024,2,50,3.0,400000.0,47567
8041544,1,1,1,10,2024,2,45,4.0,300000.0,7818
8049353,1,1,1,10,2024,1,28,9.0,2100000.0,25419
8050623,1,1,1,10,2024,1,44,5.0,1500000.0,28455
8039791,1,1,1,10,2024,1,66,4.0,2400000.0,3729
8085906,1,2,1,10,2024,2,41,12.0,15000000.0,63039
8039403,1,2,1,10,2024,2,36,9.0,1450000.0,2986
8046410,1,5,1,10,2024,1,29,5.0,1300000.0,19480
8080621,1,2,1,10,2024,2,37,9.0,1300000.0,53443
8041986,1,1,1,10,2024,2,43,10.0,700000.0,8799
8080373,1,1,1,10,2024,2,58,10.0,5000000.0,52986
8086675,1,2,1,10,2024,2,46,12.0,2000000.0,64298
8080114,1,1,1,10,2024,1,45,8.0,1700000.0,52314
8050029,1,1,1,10,2024,2,59,5.0,1300000.0,26938
8043940,1,2,1,10,2024,1,63,1.0,400000.0,13265
8078044,1,1,1,10,2024,1,56,3.0,400000.0,47521
8076369,1,1,1,10,2024,1,42,5.0,700000.0,43682
8078903,1,3,1,10,2024,1,30,4.0,1200000.0,49403
8082942,1,1,1,10,2024,1,79,11.0,200000.0,57951
8045271,1,1,1,10,2024,1,60,5.0,1500000.0,16813
8082693,1,1,1,10,2024,1,58,5.0,1000000.0,57341
8048263,1,2,1,10,2024,2,21,5.0,1000000.0,23390
8076783,1,2,1,10,2024,2,27,5.0,1300000.0,44691
8050864,1,2,1,10,2024,1,56,3.0,170000.0,29039
8049397,1,1,1,10,2024,1,53,8.0,2500000.0,25507
8052633,1,2,1,10,2024,1,31,3.0,1000000.0,33289
8040131,1,1,1,10,2024,2,32,5.0,700000.0,4453
8077344,1,1,1,10,2024,1,29,5.0,1300000.0,46043
8047013,1,1,1,10,2024,2,64,10.0,600000.0,20838
8041181,1,5,1,10,2024,2,51,6.0,600000.0,7009
8049708,1,1,1,10,2024,1,51,4.0,2000000.0,26143
8042269,1,2,1,10,2024,1,43,4.0,1200000.0,9460
8049653,1,1,1,10,2024,1,30,3.0,800000.0,25998
8079696,1,1,1,10,2024,1,54,12.0,5400000.0,51238
8077504,1,1,1,10,2024,1,31,5.0,1800000.0,46347
8045663,1,3,1,10,2024,2,26,6.0,1300000.0,17877
8046665,1,2,1,10,2024,2,42,8.0,1300000.0,20152
8039237,1,1,1,10,2024,2,52,6.0,1300000.0,2665
8055199,1,1,1,10,2024,2,39,10.0,0.0,38921
8075894,1,1,1,10,2024,2,26,5.0,30000.0,42361
8077599,1,1,1,10,2024,2,60,5.0,600000.0,46569
8051333,1,1,1,10,2024,1,25,4.0,30000.0,29911
8042787,1,3,1,10,2024,2,22,9.0,1450000.0,10539
8081316,1,1,1,10,2024,1,72,3.0,600000.0,54864
8054909,1,3,1,10,2024,2,26,8.0,1438000.0,38341
8055874,1,2,1,10,2024,1,42,3.0,1300000.0,40181
8040379,1,1,1,10,2024,1,41,5.0,1400000.0,5077
8077786,1,2,1,10,2024,1,39,3.0,600000.0,46956
8050472,1,1,1,10,2024,2,47,3.0,50000.0,28026
8046110,1,1,1,10,2024,1,57,3.0,200000.0,18728
8056140,1,2,1,10,2024,1,36,8.0,1462000.0,40675
8042362,1,1,1,10,2024,1,61,13.0,3500000.0,9645
8076795,1,1,1,10,2024,1,30,4.0,2400000.0,44715
8044353,1,1,1,10,2024,2,52,5.0,1300000.0,14329
8039170,1,1,1,10,2024,1,49,10.0,22000000.0,2509
8053353,1,3,1,10,2024,2,23,5.0,600000.0,34966
8075608,1,2,1,10,2024,1,54,5.0,800000.0,41579
8086866,1,1,1,10,2024,2,34,5.0,600000.0,64617
8049859,1,2,1,10,2024,1,25,5.0,1200000.0,26528
8085856,1,1,1,10,2024,2,58,3.0,850000.0,62952
8047966,1,3,1,10,2024,2,26,5.0,1300000.0,22759
8043409,1,1,1,10,2024,2,56,3.0,720000.0,11894
8081501,1,1,1,10,2024,2,37,5.0,1600000.0,55297
8050216,1,1,1,10,2024,2,36,5.0,1960000.0,27375
8083074,1,2,1,10,2024,1,44,5.0,1500000.0,58262
8084660,1,1,1,10,2024,1,23,5.0,1462000.0,61633
8040914,1,2,1,10,2024,2,57,4.0,50000.0,6346
8042402,1,1,1,10,2024,1,40,9.0,3800000.0,9732
8055423,1,1,1,10,2024,1,41,8.0,2500000.0,39361
8079023,1,6,1,10,2024,1,24,3.0,1000000.0,49691
8042071,1,4,1,10,2024,1,55,1.0,600000.0,8960
8049546,1,1,1,10,2024,1,49,4.0,800000.0,25722
8077844,1,1,1,10,2024,2,41,5.0,1560000.0,47069
8053852,1,1,1,10,2024,2,65,3.0,1300000.0,36017
8085892,1,1,1,10,2024,1,28,3.0,1500000.0,63005
8080296,1,1,1,10,2024,2,40,3.0,160000.0,52787
8040227,1,1,1,10,2024,1,44,10.0,3000000.0,4729
8040071,1,3,1,10,2024,2,31,10.0,2500000.0,4300
8086516,1,2,1,10,2024,1,62,3.0,1200000.0,63858
8083093,1,1,1,10,2024,1,44,12.0,6700000.0,58320
8081381,1,2,1,10,2024,1,22,5.0,600000.0,55006
8075570,1,4,1,10,2024,1,62,4.0,120000.0,41454
8039045,1,1,1,10,2024,2,29,9.0,1600000.0,2136
8039716,1,3,1,10,2024,1,41,9.0,1300000.0,3582
8045093,1,1,1,10,2024,1,50,6.0,1500000.0,16316
8040120,1,1,1,10,2024,2,59,10.0,2800000.0,4428
8076021,1,2,1,10,2024,2,76,4.0,300000.0,42769
8081478,1,1,1,10,2024,2,40,8.0,500000.0,55235
8047610,1,2,1,10,2024,2,27,5.0,720000.0,21970
8047074,1,2,1,10,2024,2,36,5.0,400000.0,20935
8084200,1,1,1,10,2024,1,64,3.0,800000.0,60693
8053955,1,1,1,10,2024,1,55,3.0,2500000.0,36217
8084354,1,1,1,10,2024,1,66,10.0,1800000.0,61028
8050444,1,1,1,10,2024,1,50,3.0,1300000.0,27947
8050118,1,4,1,10,2024,2,15,5.0,,27140
8047794,1,1,1,10,2024,2,27,5.0,450000.0,22406
8044419,1,3,1,10,2024,1,42,5.0,1600000.0,14492
8038767,1,2,1,10,2024,2,19,8.0,400000.0,1458
8051524,1,2,1,10,2024,2,20,8.0,1300000.0,30409
8038711,1,2,1,10,2024,1,43,5.0,1100000.0,1297
8039828,1,2,1,10,2024,2,62,5.0,450000.0,3793
8050023,1,2,1,10,2024,2,55,10.0,200000.0,26921
8078410,1,2,1,10,2024,2,30,10.0,1020000.0,48347
8044999,1,1,1,10,2024,1,49,1.0,500000.0,16061
8078037,1,2,1,10,2024,2,57,5.0,960000.0,47509
8082853,1,2,1,10,2024,1,57,5.0,1300000.0,57743
8078415,1,7,1,10,2024,1,43,5.0,1600000.0,48363
8041896,1,1,1,10,2024,1,32,10.0,3154000.0,8544
8039111,1,3,1,10,2024,2,18,5.0,200000.0,2329
8084639,1,2,1,10,2024,2,36,5.0,1500000.0,61568
8051056,1,1,1,10,2024,2,39,10.0,3000000.0,29578
8040558,1,1,1,10,2024,2,38,8.0,800000.0,5510
8086575,1,1,1,10,2024,2,71,3.0,150000.0,64021
8052923,1,1,1,10,2024,1,35,5.0,1500000.0,33922
8052396,1,1,1,10,2024,1,44,2.0,780000.0,32692
8043815,1,1,1,10,2024,1,50,11.0,4000000.0,12975
8039486,1,2,1,10,2024,1,58,5.0,1300000.0,3147
8077686,1,1,1,10,2024,1,42,6.0,2600000.0,46746
8050154,1,1,1,10,2024,1,78,3.0,1000000.0,27215
8079679,1,1,1,10,2024,2,21,4.0,1300000.0,51200
8052969,1,1,1,10,2024,1,51,5.0,700000.0,34063
8041911,1,3,1,10,2024,1,20,9.0,1300000.0,8582
8083241,1,1,1,10,2024,1,78,3.0,1000000.0,58645
8052149,1,1,1,10,2024,1,25,5.0,1280000.0,31972
8039997,1,1,1,10,2024,2,27,10.0,1300000.0,4140
8049830,1,1,1,10,2024,1,19,5.0,1300000.0,26481
8039205,1,2,1,10,2024,2,47,10.0,1300000.0,2578
8045490,1,2,1,10,2024,1,20,4.0,600000.0,17421
8049821,1,3,1,10,2024,1,19,3.0,900000.0,26448
8045748,1,1,1,10,2024,1,56,5.0,1500000.0,18087
8048867,1,1,1,10,2024,2,47,3.0,800000.0,24474
8051789,1,1,1,10,2024,1,46,10.0,4800000.0,31052
8052592,1,1,1,10,2024,2,50,1.0,480000.0,33189
8047979,1,1,1,10,2024,2,55,10.0,3500000.0,22783
8040433,1,1,1,10,2024,1,33,4.0,500000.0,5208
8082528,1,1,1,10,2024,2,31,10.0,1300000.0,56916
8084173,1,2,1,10,2024,1,57,4.0,1300000.0,60606
8080181,1,3,1,10,2024,1,20,4.0,1000000.0,52504
8052881,1,2,1,10,2024,2,43,10.0,3500000.0,33819
8077378,1,1,1,10,2024,1,28,6.0,4200000.0,46123
8045051,1,1,1,10,2024,2,43,5.0,500000.0,16203
8046323,1,2,1,10,2024,2,24,9.0,1300000.0,19281
8055035,1,1,1,10,2024,1,42,5.0,700000.0,38625
8082073,1,2,1,10,2024,1,55,5.0,1500000.0,56063
8082590,1,1,1,10,2024,2,30,5.0,1050000.0,57067
8076796,1,1,1,10,2024,1,28,5.0,1800000.0,44720
8049920,1,2,1,10,2024,1,53,5.0,1900000.0,26688
8084203,1,1,1,10,2024,1,70,1.0,320000.0,60703
8080365,1,1,1,10,2024,2,41,5.0,500000.0,52968
8084006,1,1,1,10,2024,2,55,3.0,300000.0,60212
8081026,1,1,1,10,2024,1,38,3.0,500000.0,54249
8078763,1,4,1,10,2024,1,32,5.0,1800000.0,49117
8080292,1,1,1,10,2024,1,42,8.0,1400000.0,52774
8047342,1,5,1,10,2024,2,36,5.0,1900000.0,21469
8052794,1,2,1,10,2024,1,26,10.0,1400000.0,33617
8040350,1,1,1,10,2024,2,57,3.0,1800000.0,5013
8049014,1,1,1,10,2024,1,52,4.0,950000.0,24764
8048285,1,2,1,10,2024,2,41,5.0,1300000.0,23435
8083904,1,1,1,10,2024,2,43,3.0,600000.0,59973
8077953,1,3,1,10,2024,1,17,4.0,800000.0,47295
8044570,1,2,1,10,2024,1,36,3.0,1200000.0,14922
8055536,1,1,1,10,2024,2,45,8.0,1300000.0,39526
8039303,1,1,1,10,2024,2,36,10.0,2000000.0,2837
8052036,1,2,1,10,2024,2,54,8.0,23400000.0,31679
8082792,1,2,1,10,2024,2,42,10.0,700000.0,57585
8038681,1,2,1,10,2024,1,50,3.0,700000.0,1192
8056478,1,2,1,10,2024,2,22,5.0,1340000.0,41402
8042894,1,1,1,10,2024,2,60,3.0,500000.0,10776
8055201,1,1,1,10,2024,2,40,8.0,300000.0,38926
8079457,1,1,1,10,2024,1,32,5.0,1000000.0,50798
8083380,1,1,1,10,2024,1,34,12.0,9000000.0,58955
8053142,1,3,1,10,2024,1,22,5.0,1300000.0,34465
8046030,1,1,1,10,2024,2,56,4.0,350000.0,18534
8086587,1,2,1,10,2024,1,33,10.0,2500000.0,64069
8041941,1,2,1,10,2024,1,27,5.0,1300000.0,8672
8075637,1,2,1,10,2024,1,46,5.0,120000.0,41673
8043904,1,4,1,10,2024,1,22,10.0,1300000.0,13185
8048129,1,1,1,10,2024,2,47,4.0,320000.0,23126
8051264,1,2,1,10,2024,2,55,10.0,1800000.0,29711
8041653,1,1,1,10,2024,2,54,8.0,1300000.0,8072
8046245,1,1,1,10,2024,1,48,8.0,1500000.0,19038
8082835,1,2,1,10,2024,1,48,3.0,2500000.0,57702
8081675,1,2,1,10,2024,2,24,10.0,1300000.0,55586
8053989,1,1,1,10,2024,1,63,3.0,600000.0,36279
8040774,1,2,1,10,2024,2,30,10.0,3500000.0,6012
8051066,1,1,1,10,2024,2,54,1.0,400000.0,29595
8077175,1,3,1,10,2024,1,25,4.0,500000.0,45647
8048917,1,2,1,10,2024,1,37,10.0,2500000.0,24587
8039568,1,1,1,10,2024,1,37,8.0,1300000.0,3307
8054790,1,2,1,10,2024,1,33,10.0,1300000.0,38071
8077930,1,2,1,10,2024,2,38,3.0,400000.0,47248
8050174,1,2,1,10,2024,2,45,5.0,1040000.0,27277
8045665,1,1,1,10,2024,1,43,3.0,1365000.0,17882
8043383,1,2,1,10,2024,1,23,5.0,1500000.0,11834
8080663,1,2,1,10,2024,2,41,4.0,1400000.0,53540
8045703,1,2,1,10,2024,2,62,3.0,600000.0,17973
8056363,1,1,1,10,2024,2,33,4.0,1300000.0,41153
8077537,1,1,1,10,2024,2,50,4.0,1700000.0,46424
8047046,1,1,1,10,2024,1,51,10.0,4800000.0,20889
8079013,1,1,1,10,2024,1,61,3.0,650000.0,49652
8053178,1,1,1,10,2024,1,54,5.0,3000000.0,34537
8054683,1,6,1,10,2024,1,29,10.0,1500000.0,37800
8084320,1,1,1,10,2024,1,29,8.0,1300000.0,60961
8043964,1,1,1,10,2024,2,72,10.0,3500000.0,13354
8053438,1,1,1,10,2024,2,58,4.0,200000.0,35170
8077288,1,1,1,10,2024,1,30,5.0,8700000.0,45927
8056316,1,1,1,10,2024,2,54,5.0,1300000.0,41055
8053386,1,1,1,10,2024,1,33,8.0,4000000.0,35076
8079585,1,1,1,10,2024,1,64,4.0,4000000.0,51010
8082168,1,1,1,10,2024,2,64,3.0,100000.0,56239
8039050,1,1,1,10,2024,1,74,3.0,900000.0,2153
8080561,1,2,1,10,2024,2,26,9.0,1400000.0,53321
8044361,1,2,1,10,2024,1,56,5.0,3050000.0,14348
8039651,1,1,1,10,2024,2,53,4.0,150000.0,3433
8038504,1,1,1,10,2024,1,28,5.0,1300000.0,780
8040086,1,1,1,10,2024,2,47,5.0,1300000.0,4331
8038559,1,1,1,10,2024,1,62,5.0,1800000.0,903
8077038,1,1,1,10,2024,1,53,3.0,700000.0,45233
8077344,1,2,1,10,2024,2,27,5.0,200000.0,46044
8045192,1,2,1,10,2024,2,43,10.0,4200000.0,16595
8041530,1,1,1,10,2024,1,41,5.0,1400000.0,7785
