per;mes;orden;hogar;p3271;p6040;p6050;p6083;p3042;inglabo;rama2d_r4
2024;12;1;1;1;49;1;2;6;1200000;84
2024;12;2;1;2;25;2;2;3;;
2024;12;3;1;1;12;3;2;4;;
2024;12;4;1;2;10;3;2;3;;
2024;12;5;1;1;1;3;1;;;
2024;12;1;1;2;59;1;2;3;;
2024;12;2;1;2;26;3;1;10;200000;88
2024;12;1;1;2;40;1;2;9;2500000;84
2024;12;1;1;1;86;1;3;3;;
2024;12;2;1;2;81;2;3;3;;
2024;12;1;1;1;80;1;3;10;;
2024;12;2;1;2;80;2;3;10;;
2024;12;1;1;1;83;1;3;3;;
2024;12;2;1;2;82;2;3;3;;
2024;12;3;1;2;58;3;1;5;;
2024;12;4;1;1;18;8;1;10;;
2024;12;1;1;2;37;1;2;10;3900000;85
2024;12;2;1;1;26;2;2;10;;
2024;12;1;1;2;46;1;3;6;1300000;10
2024;12;2;1;1;28;3;1;8;1300000;46
2024;12;1;1;2;50;1;3;3;200000;81
2024;12;1;1;2;65;1;2;1;;
2024;12;2;1;2;52;13;3;3;240000;81
2024;12;3;1;1;19;13;1;5;;
2024;12;1;1;2;31;1;2;5;800000;88
2024;12;2;1;1;12;3;1;4;;
2024;12;3;1;1;10;3;1;3;;
2024;12;1;1;2;50;1;2;10;;
2024;12;2;1;2;15;3;1;5;;
2024;12;3;1;1;11;3;1;4;;
2024;12;4;1;1;11;3;1;4;;
2024;12;1;1;2;51;1;3;5;600000;96
2024;12;1;1;1;23;1;2;8;1300000;64
2024;12;2;1;1;20;6;2;8;600000;47
2024;12;3;1;1;21;9;2;8;1300000;56
2024;12;1;1;2;39;1;3;5;105000;97
2024;12;2;1;2;18;3;1;5;280000;56
2024;12;3;1;2;14;3;1;4;;
2024;12;1;1;1;57;1;2;5;0;45
2024;12;1;1;1;32;1;2;8;2000000;95
2024;12;1;1;2;45;1;2;8;1300000;20
2024;12;2;1;2;11;3;1;3;;
2024;12;1;1;1;64;1;2;5;2000000;49
2024;12;2;1;2;60;2;3;8;;
2024;12;3;1;1;25;3;2;10;;
2024;12;4;1;1;20;3;1;10;;
2024;12;1;1;2;42;1;2;3;1500000;56
2024;12;2;1;2;25;3;1;5;;
2024;12;3;1;1;21;3;1;5;;
2024;12;1;1;1;25;1;1;5;400000;49
2024;12;2;1;2;66;4;2;3;;
2024;12;3;1;1;30;6;1;4;;52
2024;12;4;1;2;29;6;1;4;600000;81
2024;12;5;1;2;12;9;1;4;;
2024;12;6;1;1;7;9;1;3;;
2024;12;1;1;2;61;1;1;3;;
2024;12;2;1;2;84;4;3;3;;
2024;12;1;1;2;64;1;2;3;;
2024;12;2;1;1;40;3;1;5;550000;13
2024;12;3;1;1;44;3;1;10;800000;47
2024;12;4;1;1;21;8;2;5;200000;74
2024;12;1;1;1;42;1;2;5;1000000;41
2024;12;2;1;2;34;2;2;5;;
2024;12;3;1;2;16;3;1;5;;
2024;12;4;1;2;7;3;1;3;;
2024;12;5;1;1;0;3;1;;;
2024;12;6;1;2;84;9;3;1;;
2024;12;7;1;2;85;9;3;3;;
2024;12;1;1;2;44;1;1;5;800000;81
2024;12;2;1;1;19;3;1;10;;
2024;12;3;1;2;65;4;3;3;;
2024;12;4;1;2;45;13;2;5;1470000;97
2024;12;5;1;1;19;13;1;10;;
2024;12;1;1;2;33;1;2;9;;
2024;12;2;1;1;35;2;2;5;1300000;84
2024;12;3;1;2;1;3;1;;;
2024;12;1;1;2;56;1;3;5;500000;81
2024;12;2;1;1;52;2;3;4;600000;95
2024;12;3;1;2;27;3;1;5;400000;47
2024;12;4;1;1;29;7;2;5;;
2024;12;5;1;1;2;8;1;;;
2024;12;1;1;2;41;1;2;5;1300000;64
2024;12;2;1;1;23;3;1;5;300000;49
2024;12;3;1;2;20;3;1;8;;
2024;12;4;1;2;18;3;1;5;;
2024;12;1;1;2;50;1;2;3;400000;47
2024;12;1;1;2;82;1;3;3;;
2024;12;2;1;2;42;3;1;4;480000;80
2024;12;3;1;2;17;8;1;5;;
2024;12;4;1;2;13;8;1;4;;
2024;12;1;1;2;64;1;3;5;4000000;14
2024;12;2;1;2;67;6;3;1;;
2024;12;1;1;2;44;1;3;5;1500000;84
2024;12;2;1;2;21;3;1;10;;
2024;12;3;1;2;21;3;1;10;;
2024;12;4;1;2;42;6;3;5;;
2024;12;5;1;2;39;6;3;5;200000;82
2024;12;6;1;1;6;9;1;3;;
2024;12;1;1;1;74;1;3;3;800000;41
2024;12;2;1;2;73;2;3;1;;
2024;12;3;1;2;50;3;1;5;200000;96
2024;12;4;1;1;16;8;1;4;;
2024;12;5;1;2;51;3;1;6;600000;31
2024;12;1;1;2;59;1;2;3;400000;81
2024;12;2;1;1;38;3;1;5;1000000;41
2024;12;3;1;1;10;8;2;3;;
2024;12;4;1;1;36;3;1;5;1000000;41
2024;12;5;1;2;17;8;2;4;50000;96
2024;12;6;1;1;59;13;2;3;1200000;41
2024;12;1;1;2;50;1;2;10;1700000;65
2024;12;2;1;1;19;3;1;5;;45
2024;12;1;1;1;55;1;2;3;650000;80
2024;12;2;1;2;63;2;3;3;618000;97
2024;12;1;1;1;24;1;2;5;2100000;47
2024;12;2;1;2;18;2;2;5;;
2024;12;1;1;1;51;1;3;11;5200000;69
2024;12;1;1;2;62;1;3;3;;
2024;12;2;1;2;15;8;2;4;;
2024;12;1;1;1;49;1;2;3;1450000;49
2024;12;2;1;2;44;2;2;6;300000;81
2024;12;3;1;1;7;3;1;3;;
2024;12;1;1;1;50;1;2;10;1500000;47
2024;12;1;1;2;48;1;3;8;1300000;79
2024;12;2;1;2;21;3;1;10;;
2024;12;1;1;2;80;1;3;3;;
2024;12;2;1;1;44;3;1;4;800000;47
2024;12;1;1;1;33;1;2;5;700000;56
2024;12;2;1;2;28;2;2;5;1000000;56
2024;12;1;1;2;64;1;3;6;500000;14
2024;12;2;1;2;45;3;1;6;1500000;47
2024;12;1;1;2;88;1;3;3;;
2024;12;2;1;1;69;3;1;5;;
2024;12;3;1;1;60;3;1;4;;
2024;12;1;1;1;63;1;3;10;;
2024;12;2;1;2;62;2;2;4;;
2024;12;1;1;2;47;1;1;11;6300000;85
2024;12;2;1;1;23;3;1;10;;
2024;12;3;1;1;12;3;1;4;;
2024;12;4;1;2;80;4;3;3;;
2024;12;1;1;2;60;1;2;5;600000;47
2024;12;2;1;1;36;3;1;10;1450000;86
2024;12;1;1;1;59;1;3;3;3000000;49
2024;12;2;1;2;58;2;3;5;500000;97
2024;12;3;1;1;36;3;1;10;1300000;84
2024;12;4;1;1;27;3;1;5;1300000;1
2024;12;5;1;1;26;3;1;5;1300000;56
2024;12;1;1;1;65;1;3;4;;
2024;12;1;1;2;81;1;3;3;;
2024;12;2;1;1;93;2;3;3;;
2024;12;3;1;2;61;3;1;6;600000;32
2024;12;4;1;2;54;3;1;10;900000;69
2024;12;5;1;2;56;3;1;1;;
2024;12;1;1;2;62;1;2;10;2200000;85
2024;12;2;1;2;31;3;1;10;2400000;47
2024;12;1;1;2;21;1;2;10;1200000;47
2024;12;1;1;1;62;1;3;8;;
2024;12;1;1;1;57;1;3;9;1300000;47
2024;12;2;1;2;33;2;2;5;1300000;47
2024;12;3;1;2;25;3;3;10;3000000;86
2024;12;4;1;1;22;3;3;10;;
2024;12;5;1;2;2;3;1;;;
2024;12;1;1;1;58;1;3;5;900000;64
2024;12;1;1;2;27;1;2;5;764000;97
2024;12;2;1;1;27;2;2;5;3240000;49
2024;12;3;1;2;9;3;1;3;;
2024;12;1;1;1;24;1;2;8;1500000;56
2024;12;2;1;1;24;2;2;5;780000;56
2024;12;1;1;2;53;1;3;3;300000;96
2024;12;2;1;1;47;2;2;4;1200000;31
2024;12;3;1;1;30;3;1;5;360000;49
2024;12;1;1;2;75;1;3;5;;
2024;12;2;1;1;41;3;1;5;;49
2024;12;1;1;1;69;1;2;5;280000;45
2024;12;2;1;1;42;3;3;5;450000;49
2024;12;1;1;2;65;1;2;5;200000;13
2024;12;2;1;2;89;4;3;3;;
2024;12;3;1;2;54;6;2;3;;
2024;12;1;1;1;45;1;2;4;900000;45
2024;12;2;1;2;49;2;2;5;1300000;64
2024;12;3;1;1;28;3;1;5;;
2024;12;4;1;1;16;3;1;5;;
2024;12;5;1;1;16;3;1;5;;
2024;12;6;1;1;11;9;2;4;;
2024;12;1;1;1;69;1;3;10;1100000;71
2024;12;2;1;2;67;2;3;5;;
2024;12;1;1;2;73;1;3;10;;
2024;12;1;1;2;43;1;2;4;240000;56
2024;12;2;1;2;20;3;1;10;250000;32
2024;12;1;1;2;60;1;3;3;;
2024;12;1;1;1;33;1;3;8;4000000;84
2024;12;1;1;2;72;1;3;5;250000;95
2024;12;2;1;1;44;3;1;10;850000;45
2024;12;3;1;1;14;8;2;4;;
2024;12;1;1;1;72;1;3;3;;
2024;12;2;1;2;65;2;3;3;;
2024;12;1;1;2;75;1;3;3;;
2024;12;2;1;1;57;3;1;3;;
2024;12;3;1;1;13;8;2;4;;
2024;12;4;1;1;4;8;2;2;;
2024;12;1;1;1;64;1;3;10;3000000;56
2024;12;2;1;2;60;2;3;10;2496000;86
2024;12;3;1;2;30;3;1;10;2450000;65
2024;12;4;1;1;13;8;1;4;;
2024;12;1;1;1;34;1;2;5;1200000;10
2024;12;2;1;2;30;6;2;5;450000;86
2024;12;3;1;1;6;9;1;3;;
2024;12;1;1;2;77;1;3;10;;
2024;12;1;1;2;57;1;3;3;240000;97
2024;12;2;1;1;33;3;1;5;;
2024;12;3;1;2;31;3;1;5;;
2024;12;4;1;2;5;8;1;2;;
2024;12;1;1;2;50;1;2;9;;
2024;12;2;1;1;22;3;1;10;1300000;47
2024;12;1;1;1;74;1;3;11;;
2024;12;1;1;1;23;1;2;10;700000;53
2024;12;1;1;2;33;1;2;5;450000;81
2024;12;2;1;1;13;3;1;4;;
2024;12;3;1;1;10;3;1;3;;
2024;12;4;1;2;2;3;1;;;
2024;12;1;2;1;55;1;2;1;500000;49
2024;12;2;2;2;54;2;2;4;;
2024;12;3;2;1;22;3;1;5;;
2024;12;1;1;1;64;1;3;4;700000;49
2024;12;2;1;2;62;2;2;4;;
2024;12;3;1;1;29;3;1;5;1300000;47
2024;12;1;1;1;48;1;2;11;6000000;41
2024;12;2;1;2;40;2;2;10;;
2024;12;3;1;2;16;3;1;5;;
2024;12;1;1;2;77;1;3;5;5000000;86
2024;12;1;1;2;41;1;2;5;920000;56
2024;12;2;1;1;41;2;3;5;2000000;56
2024;12;3;1;1;12;3;1;4;;
2024;12;1;1;2;67;1;3;4;;
2024;12;1;1;1;36;1;2;13;3500000;85
2024;12;2;1;2;35;2;2;10;1300000;47
2024;12;3;1;2;9;3;1;3;;
2024;12;4;1;1;1;3;1;;;
2024;12;1;1;2;27;1;2;11;2800000;78
2024;12;1;1;2;43;1;2;11;4500000;84
2024;12;2;1;2;14;3;1;4;;
2024;12;1;1;1;60;1;2;3;2000000;46
2024;12;2;1;2;56;2;2;3;;
2024;12;3;1;2;22;3;1;5;1300000;47
2024;12;1;1;1;54;1;2;11;1500000;42
2024;12;1;1;2;88;1;3;4;;
2024;12;1;1;2;36;1;2;12;2800000;43
2024;12;1;1;1;74;1;3;4;160000;81
2024;12;2;1;2;61;2;2;1;740000;97
2024;12;3;1;1;42;3;1;9;1756000;45
2024;12;1;1;2;76;1;3;10;1000000;47
2024;12;1;1;2;53;1;3;12;8800000;64
2024;12;1;1;2;28;1;2;10;1800000;46
2024;12;2;1;1;25;6;2;5;1300000;35
2024;12;1;1;1;74;1;3;3;;
2024;12;2;1;2;65;2;3;1;;
2024;12;1;1;2;81;1;3;4;;
2024;12;1;1;2;39;1;3;10;1400000;74
2024;12;1;1;1;48;1;3;6;1700000;68
2024;12;2;1;1;13;3;2;4;;
2024;12;1;1;2;41;1;2;9;0;47
2024;12;2;1;2;21;3;1;5;450000;56
2024;12;1;1;1;40;1;2;3;430000;47
2024;12;2;1;2;40;2;2;5;770000;46
2024;12;3;1;2;17;3;1;5;;
2024;12;1;1;1;44;1;3;5;700000;45
2024;12;2;1;2;45;2;2;5;;
2024;12;3;1;2;12;3;1;4;;
2024;12;1;1;1;45;1;2;5;1700000;68
2024;12;2;1;2;42;2;2;5;1300000;47
2024;12;3;1;1;18;3;1;5;;
2024;12;1;1;2;40;1;3;5;;
2024;12;2;1;1;38;6;3;5;1300000;53
2024;12;3;1;1;15;9;2;4;;
2024;12;1;1;2;54;1;2;5;1480000;97
2024;12;2;1;1;27;3;1;5;400000;25
2024;12;3;1;1;21;3;1;5;;
2024;12;1;1;1;60;1;2;5;600000;56
2024;12;1;1;1;32;1;1;5;2700000;84
2024;12;2;1;2;55;4;2;3;;
2024;12;3;1;1;16;6;1;4;;
2024;12;1;1;2;44;1;3;10;2300000;85
2024;12;2;1;1;16;3;1;5;;
2024;12;1;1;1;71;1;3;12;;
2024;12;2;1;2;70;2;2;12;10000000;86
2024;12;1;1;2;50;1;3;3;800000;56
2024;12;2;1;2;13;3;1;4;;
2024;12;1;1;1;36;1;2;6;3500000;84
2024;12;1;1;1;27;1;2;8;1300000;32
2024;12;1;1;2;39;1;2;5;900000;56
2024;12;1;1;1;46;1;2;5;;
2024;12;2;1;2;18;3;2;5;;
2024;12;3;1;1;5;3;2;2;;
2024;12;1;1;1;50;1;2;5;1300000;47
2024;12;2;1;2;53;2;3;5;;
2024;12;3;1;1;21;3;1;5;1300000;10
2024;12;4;1;1;17;3;1;5;;
2024;12;1;1;2;38;1;1;5;;
2024;12;2;1;2;68;4;3;5;;
2024;12;1;1;1;51;1;2;4;;
2024;12;2;1;2;51;2;3;3;300000;47
2024;12;3;1;1;30;3;3;5;;
2024;12;4;1;2;25;3;1;5;;
2024;12;1;1;2;84;1;3;10;;
2024;12;1;1;2;31;1;2;10;2000000;84
2024;12;2;1;1;33;6;2;5;1300000;47
2024;12;1;1;2;34;1;2;5;1300000;49
2024;12;2;1;1;16;3;1;4;;
2024;12;3;1;1;7;3;1;3;;
2024;12;1;1;1;57;1;2;5;1600000;95
2024;12;2;1;2;59;2;3;5;;
2024;12;3;1;1;26;3;1;10;;95
2024;12;1;1;2;32;1;2;12;3100000;85
2024;12;2;1;2;11;3;1;4;;
2024;12;1;1;2;31;1;2;11;4200000;86
2024;12;1;1;2;37;1;2;10;2000000;69
2024;12;2;1;2;10;3;1;3;;
2024;12;1;1;2;27;1;2;5;1300000;46
2024;12;1;1;1;59;1;3;10;5500000;85
2024;12;2;1;2;63;2;3;5;;
2024;12;3;1;1;27;3;1;12;3000000;46
2024;12;1;1;2;71;1;3;5;;
2024;12;2;1;2;47;3;1;10;;
2024;12;3;1;2;24;8;1;10;;
2024;12;4;1;2;2;8;1;;;
2024;12;1;1;1;52;1;1;4;1400000;41
2024;12;2;1;2;77;4;3;3;;
2024;12;3;1;1;15;9;3;4;;
2024;12;4;1;1;14;9;3;4;;
2024;12;1;1;1;37;1;2;10;8000000;73
2024;12;2;1;2;37;2;2;11;;
2024;12;1;1;1;66;1;3;5;1300000;21
2024;12;2;1;2;69;2;3;5;;
2024;12;3;1;2;38;3;1;11;3696000;65
2024;12;4;1;2;14;8;1;4;;
2024;12;5;1;2;6;8;2;3;;
2024;12;1;1;1;71;1;3;12;;
2024;12;2;1;2;64;2;2;11;;
2024;12;1;1;2;21;1;2;5;;
2024;12;1;1;2;48;1;2;10;2022400;84
2024;12;2;1;1;46;2;2;12;1300000;64
2024;12;3;1;2;20;3;1;10;;
2024;12;1;1;1;57;1;2;9;2800000;46
2024;12;1;1;1;46;1;2;10;;
2024;12;1;1;1;82;1;3;10;;
2024;12;2;1;2;91;2;3;4;;
2024;12;3;1;2;57;3;1;12;7000000;85
2024;12;1;1;2;55;1;2;10;2500000;85
2024;12;2;1;1;51;2;2;10;6500000;84
2024;12;3;1;2;22;3;1;10;320000;86
2024;12;4;1;2;25;3;1;11;;
2024;12;5;1;2;6;8;1;2;;
2024;12;1;1;2;70;1;2;10;;
2024;12;1;1;2;75;1;3;7;;
2024;12;1;1;1;54;1;2;10;3200000;45
2024;12;2;1;2;49;2;2;12;6000000;85
2024;12;3;1;2;22;3;1;10;;
2024;12;4;1;1;19;3;1;10;;
2024;12;5;1;2;12;3;1;4;;
2024;12;6;1;1;3;3;1;1;;
2024;12;1;1;2;32;1;3;5;1300000;86
2024;12;2;1;1;10;3;1;3;;
2024;12;1;1;2;21;1;2;5;1300000;56
2024;12;1;1;2;24;1;2;10;;
2024;12;2;1;2;5;3;1;2;;
2024;12;1;1;1;58;1;3;4;;
2024;12;2;1;2;47;2;3;6;;
2024;12;3;1;1;21;3;1;6;;
2024;12;4;1;2;17;3;1;9;;
2024;12;5;1;2;14;3;1;4;;
2024;12;1;1;1;89;1;3;1;;
2024;12;2;1;2;32;3;3;1;;
2024;12;1;1;2;28;1;2;5;800000;81
2024;12;2;1;1;8;3;1;3;;
2024;12;3;1;1;6;3;1;3;;
2024;12;1;1;2;44;1;2;5;;
2024;12;2;1;1;46;2;2;5;1300000;49
2024;12;3;1;2;22;3;1;8;1300000;52
2024;12;4;1;2;20;3;1;4;;
2024;12;5;1;1;4;8;1;1;;
2024;12;6;1;1;2;8;1;;;
2024;12;1;1;1;34;1;3;5;2000000;49
2024;12;2;1;2;35;2;2;5;;
2024;12;3;1;1;13;3;1;4;;
2024;12;4;1;2;12;3;1;4;;
2024;12;1;1;1;58;1;2;3;;
2024;12;2;1;2;57;2;3;3;600000;81
2024;12;1;1;2;68;1;2;3;;
2024;12;2;1;1;66;2;3;3;;
2024;12;1;1;2;54;1;2;8;;
2024;12;2;1;1;48;2;2;5;;
2024;12;3;1;2;5;3;1;1;;
2024;12;4;1;2;32;3;1;6;1300000;85
2024;12;5;1;2;12;8;1;4;;
2024;12;6;1;2;5;8;1;1;;
2024;12;1;1;1;29;1;2;5;2000000;47
2024;12;1;1;1;66;1;3;3;1200000;41
2024;12;2;1;2;63;2;3;3;;
2024;12;3;1;1;41;3;1;3;;
2024;12;4;1;1;22;3;1;4;300000;15
2024;12;5;1;2;20;7;2;4;;
2024;12;6;1;1;1;8;1;;;
2024;12;7;1;2;20;3;1;5;1000000;47
2024;12;1;1;2;53;1;2;3;820000;97
2024;12;2;1;2;27;3;1;5;;
2024;12;3;1;2;3;8;1;1;;
2024;12;4;1;2;25;3;1;5;;
2024;12;5;1;2;4;8;1;2;;
2024;12;6;1;2;3;8;1;1;;
2024;12;1;1;2;72;1;3;11;;
2024;12;1;1;1;75;1;3;11;;
2024;12;2;1;2;70;2;3;10;;
2024;12;1;1;2;78;1;3;3;;
2024;12;2;1;2;51;3;1;12;5600000;86
2024;12;1;1;1;36;1;2;3;;
2024;12;2;1;2;35;2;2;5;;
2024;12;3;1;1;17;3;1;5;;
2024;12;4;1;1;14;3;1;5;;
2024;12;5;1;1;10;3;1;3;;
2024;12;1;1;1;53;1;3;5;2000000;95
2024;12;2;1;2;40;2;2;5;300000;14
2024;12;3;1;1;29;3;2;5;1500000;15
2024;12;1;1;1;52;1;2;12;4820000;94
2024;12;2;1;2;53;2;1;10;;
2024;12;3;1;2;77;5;3;3;;
2024;12;1;1;2;58;1;3;3;500000;47
2024;12;2;1;1;68;2;3;3;1200000;56
2024;12;3;1;1;40;3;1;5;1300000;11
2024;12;4;1;2;38;3;1;4;600000;47
2024;12;5;1;1;33;3;1;5;1300000;11
2024;12;6;1;2;14;8;2;4;;
2024;12;7;1;1;11;8;2;3;;
2024;12;1;1;2;44;1;3;5;1300000;92
2024;12;2;1;2;24;3;1;10;;
2024;12;3;1;2;32;6;3;5;;
2024;12;4;1;1;33;9;2;3;1300000;11
2024;12;5;1;1;10;9;1;3;;
2024;12;6;1;2;31;6;3;5;;
2024;12;7;1;2;12;9;1;4;;
2024;12;8;1;1;8;9;1;3;;
2024;12;1;1;1;41;1;3;5;1300000;11
2024;12;2;1;2;40;2;2;10;;
2024;12;3;1;1;19;3;1;5;;
2024;12;4;1;1;10;3;1;4;;
2024;12;1;1;1;28;1;2;1;1200000;41
2024;12;2;1;2;18;2;2;4;;
2024;12;3;1;1;0;3;1;;;
2024;12;1;1;2;58;1;2;3;400000;96
2024;12;2;1;2;19;3;1;6;;
2024;12;1;1;2;39;1;2;5;;
2024;12;2;1;1;22;3;1;5;;
2024;12;3;1;2;15;3;1;6;;
2024;12;1;1;2;31;1;2;5;;
2024;12;2;1;1;40;2;2;4;1300000;15
2024;12;3;1;2;16;3;1;5;;
2024;12;1;1;2;67;1;3;4;;
2024;12;1;1;2;71;1;3;3;400000;47
2024;12;2;1;1;46;3;1;5;1000000;43
2024;12;3;1;1;41;3;1;3;;
2024;12;1;1;1;42;1;2;5;800000;41
2024;12;2;1;2;40;2;2;6;;
2024;12;3;1;1;18;3;1;5;;
2024;12;4;1;2;16;3;1;4;;
2024;12;1;1;1;38;1;2;3;1600000;25
2024;12;2;1;2;28;2;2;4;;
2024;12;3;1;2;7;3;1;3;;
2024;12;4;1;1;4;3;1;1;;
2024;12;5;1;1;1;3;1;;;
2024;12;1;1;2;44;1;2;4;320000;25
2024;12;2;1;1;50;2;3;4;500000;25
2024;12;3;1;1;22;3;1;5;1200000;25
2024;12;4;1;2;19;3;1;5;;
2024;12;5;1;1;25;7;2;5;1200000;25
2024;12;6;1;1;0;8;1;;;
2024;12;1;1;2;36;1;2;4;350000;15
2024;12;2;1;1;16;3;1;4;;
2024;12;3;1;1;12;3;1;4;;
2024;12;4;1;2;11;3;1;3;;
2024;12;1;1;2;37;1;1;5;;
2024;12;2;1;1;38;2;3;5;;
2024;12;3;1;2;17;3;1;6;;
2024;12;4;1;1;14;3;1;4;;
2024;12;5;1;1;12;3;1;4;;
2024;12;6;1;2;62;4;3;3;;
2024;12;1;1;1;41;1;2;5;1462000;80
2024;12;2;1;2;34;2;2;5;1462000;80
2024;12;3;1;2;15;3;1;4;;
2024;12;4;1;2;16;3;1;4;;
2024;12;5;1;1;18;7;2;4;1000000;47
2024;12;6;1;1;1;8;1;;;
2024;12;1;1;2;31;1;2;5;;
2024;12;2;1;1;38;2;2;5;1300000;23
2024;12;3;1;2;13;3;1;4;;
2024;12;4;1;2;10;3;1;3;;
2024;12;1;1;1;35;1;2;5;800000;41
2024;12;2;1;2;31;2;2;5;500000;47
2024;12;3;1;1;13;3;1;4;;
2024;12;4;1;1;10;3;1;3;;
2024;12;1;1;1;57;1;3;1;1300000;5
2024;12;2;1;2;53;2;2;3;;
2024;12;1;1;1;70;1;3;3;;
2024;12;2;1;2;61;9;3;3;;
2024;12;1;1;2;32;1;2;5;;
2024;12;2;1;1;32;2;2;5;1200000;56
2024;12;3;1;2;11;3;1;4;;
2024;12;4;1;2;6;3;1;2;;
2024;12;1;1;1;75;1;3;3;;
2024;12;2;1;2;66;2;3;1;;
2024;12;3;1;2;28;3;1;4;;
2024;12;4;1;1;5;8;1;2;;
2024;12;1;1;2;32;1;2;6;;15
2024;12;2;1;1;38;2;2;6;1300000;15
2024;12;3;1;2;13;3;1;4;;
2024;12;4;1;2;11;3;1;3;;
2024;12;1;1;2;46;1;2;3;;
2024;12;2;1;2;18;3;1;10;;
2024;12;3;1;2;9;3;1;3;;
2024;12;1;1;2;61;1;3;3;;
2024;12;2;1;2;38;3;1;10;;
2024;12;1;1;2;50;1;2;1;500000;81
2024;12;1;1;1;27;1;2;5;1300000;25
2024;12;2;1;2;23;2;2;5;;
2024;12;3;1;1;0;3;1;;;
2024;12;1;1;1;49;1;2;3;1800000;41
2024;12;2;1;2;42;2;2;5;;
2024;12;3;1;2;13;3;1;4;;
2024;12;1;1;2;39;1;2;8;1500000;87
2024;12;2;1;1;29;2;2;5;800000;41
2024;12;3;1;2;6;3;1;2;;
2024;12;1;1;2;27;1;2;9;1462000;46
2024;12;2;1;1;38;2;2;5;1200000;15
2024;12;3;1;2;6;3;1;2;;
2024;12;1;1;2;36;1;2;4;400000;97
2024;12;2;1;1;50;2;2;5;1462000;78
2024;12;3;1;1;14;3;1;4;;
2024;12;4;1;2;11;3;1;3;;
2024;12;1;1;1;52;1;2;3;3000000;1
2024;12;2;1;2;47;2;2;5;;
2024;12;3;1;2;22;3;1;10;;
2024;12;4;1;1;4;3;1;1;;
2024;12;1;1;2;31;1;2;3;700000;47
2024;12;2;1;2;13;3;1;4;;
2024;12;3;1;2;9;3;1;3;;
2024;12;1;1;2;39;1;2;4;340000;47
2024;12;2;1;2;20;3;1;10;;
2024;12;3;1;1;19;3;1;5;;
2024;12;4;1;1;15;3;1;6;;
2024;12;5;1;2;3;3;1;1;;
2024;12;1;1;2;77;1;3;3;;
2024;12;2;1;2;59;3;1;4;;
2024;12;3;1;2;55;3;1;10;1300000;10
2024;12;4;1;1;72;7;3;11;;
2024;12;5;1;1;27;8;1;12;650000;10
2024;12;6;1;2;17;8;1;5;;
2024;12;7;1;2;20;9;2;8;;
2024;12;1;1;1;45;1;2;10;;86
2024;12;2;1;2;35;2;2;9;;
2024;12;3;1;2;13;3;1;4;;
2024;12;1;1;1;42;1;2;5;700000;25
2024;12;2;1;2;42;2;2;3;;25
2024;12;3;1;2;14;3;1;4;;
2024;12;4;1;1;21;3;1;8;;
2024;12;5;1;2;21;7;2;5;;
2024;12;6;1;1;0;8;1;;;
2024;12;1;1;1;69;1;3;3;;
2024;12;2;1;2;65;2;3;3;;
2024;12;1;1;1;57;1;3;10;3500000;35
2024;12;2;1;2;53;2;2;3;;
2024;12;1;1;1;63;1;3;3;1300000;1
2024;12;2;1;2;70;2;3;3;;
2024;12;3;1;1;32;3;1;5;900000;14
2024;12;4;1;2;20;7;2;4;;
2024;12;5;1;1;4;8;1;1;;
2024;12;6;1;1;0;8;1;;;
2024;12;1;1;1;51;1;2;12;6000000;85
2024;12;2;1;2;40;2;3;12;6000000;85
2024;12;3;1;2;12;3;1;4;;
2024;12;4;1;1;9;3;1;3;;
2024;12;5;1;2;6;3;1;3;;
2024;12;6;1;1;1;3;1;;;
2024;12;1;1;1;44;1;2;9;1300000;95
2024;12;2;1;2;42;2;2;5;1450000;95
2024;12;3;1;1;22;3;1;5;1000000;79
2024;12;4;1;1;16;3;1;5;;
2024;12;5;1;1;21;3;1;10;1300000;47
2024;12;6;1;2;19;7;2;9;;
2024;12;1;1;1;84;1;3;3;;
2024;12;2;1;2;45;3;3;5;;
2024;12;3;1;1;20;8;1;10;;
2024;12;1;1;2;84;1;3;10;700000;68
2024;12;1;1;2;79;1;3;9;;
2024;12;2;1;1;53;3;1;5;1000000;53
2024;12;1;1;1;62;1;3;3;1500000;49
2024;12;2;1;2;58;2;2;5;;
2024;12;1;1;2;42;1;2;6;;
2024;12;2;1;1;14;3;1;4;;
2024;12;1;1;2;97;1;3;5;;
2024;12;2;1;2;48;10;2;4;1840000;97
2024;12;1;1;2;71;1;3;5;;
2024;12;2;1;2;60;9;3;3;;
2024;12;1;1;1;30;1;2;5;1800000;96
2024;12;2;1;1;24;13;2;5;0;53
2024;12;3;1;1;29;13;2;5;1300000;10
2024;12;1;1;2;54;1;1;5;;
2024;12;2;1;2;82;4;3;5;;
2024;12;1;1;1;79;1;2;3;300000;45
2024;12;2;1;2;63;2;2;3;;
2024;12;1;1;2;75;1;3;5;;
2024;12;1;1;1;68;1;3;5;;
2024;12;2;1;2;65;2;3;5;;
2024;12;3;1;1;32;3;1;11;3000000;63
2024;12;4;1;2;35;3;1;10;;
2024;12;5;1;1;14;8;1;4;;
2024;12;6;1;1;12;8;1;4;;
2024;12;7;1;1;99;4;3;1;;
2024;12;1;1;1;44;1;2;4;800000;46
2024;12;2;1;2;32;2;2;5;;
2024;12;3;1;1;12;3;1;4;;
2024;12;4;1;2;10;3;1;3;;
2024;12;5;1;2;55;9;3;5;;
2024;12;1;1;1;39;1;1;10;1500000;45
2024;12;2;1;2;67;4;3;3;;
