per;mes;orden;hogar;p3271;p6040;p6050;p6083;p3042;inglabo;rama2d_r4
2025;12;3;1;1;28;3;1;10;8000000;49
2025;12;1;1;1;32;1;2;6;2000000;49
2025;12;2;1;2;32;2;2;5;2500000;86
2025;12;3;1;2;13;3;1;4;;
2025;12;4;1;2;10;3;1;3;;
2025;12;1;1;2;63;1;3;8;;
2025;12;2;1;1;66;2;2;8;1451000;47
2025;12;3;1;2;26;3;1;8;1200000;56
2025;12;1;1;2;24;1;2;9;1423500;80
2025;12;1;1;2;59;1;3;3;;
2025;12;2;1;1;37;3;1;5;1800000;46
2025;12;3;1;2;23;3;1;10;2000000;85
2025;12;4;1;1;22;3;1;9;2000000;62
2025;12;1;1;1;57;1;2;4;1300000;52
2025;12;2;1;2;37;2;2;5;;
2025;12;3;1;1;19;3;1;4;600000;14
2025;12;4;1;1;8;3;1;3;;
2025;12;1;1;1;25;1;2;5;1500000;53
2025;12;2;1;2;23;2;2;5;;
2025;12;1;1;1;41;1;2;11;5000000;62
2025;12;1;1;1;26;1;2;10;1800000;53
2025;12;1;1;1;24;1;2;5;1400000;46
2025;12;1;1;1;63;1;3;5;1500000;1
2025;12;2;1;2;51;2;2;5;1000000;47
2025;12;3;1;1;51;6;3;4;1423500;47
2025;12;1;1;1;43;1;3;3;1500000;47
2025;12;2;1;2;35;2;2;5;;
2025;12;3;1;2;16;3;1;4;;
2025;12;4;1;1;11;3;1;3;;
2025;12;5;1;1;21;9;2;5;1450000;49
2025;12;1;1;2;47;1;2;5;;
2025;12;2;1;1;16;3;1;4;;
2025;12;3;1;1;13;3;1;3;;
2025;12;1;1;1;45;1;2;5;1400000;41
2025;12;2;1;2;42;2;2;4;1400000;97
2025;12;3;1;1;17;3;1;5;;
2025;12;4;1;2;16;3;1;5;;
2025;12;1;1;1;76;1;3;3;;
2025;12;2;1;1;42;3;3;5;2000000;49
2025;12;3;1;1;21;3;2;5;2000000;53
2025;12;1;1;1;64;1;3;9;4000000;20
2025;12;1;1;1;30;1;2;5;1400000;41
2025;12;2;1;2;27;2;2;5;;
2025;12;3;1;2;7;3;1;3;;
2025;12;1;1;1;49;1;2;3;;1
2025;12;2;1;2;41;2;2;5;;
2025;12;3;1;1;21;3;1;10;1900000;77
2025;12;1;1;1;52;1;3;5;2156000;49
2025;12;1;1;1;31;1;2;9;1800000;85
2025;12;2;1;1;27;2;3;9;1423500;47
2025;12;1;1;2;35;1;2;8;2400000;47
2025;12;2;1;1;35;2;2;8;3100000;10
2025;12;3;1;2;14;3;1;4;;
2025;12;4;1;2;6;3;1;3;;
2025;12;1;1;2;34;1;2;8;1823500;25
2025;12;2;1;2;13;3;1;4;;
2025;12;1;1;2;27;1;2;5;1423500;82
2025;12;2;1;1;9;3;1;3;;
2025;12;1;1;2;34;1;2;5;1500000;56
2025;12;2;1;1;36;2;2;4;2200000;41
2025;12;3;1;2;15;3;1;4;;
2025;12;4;1;1;4;3;1;1;;
2025;12;5;1;2;69;5;3;1;;
2025;12;1;1;2;40;1;2;5;245000;14
2025;12;2;1;1;17;3;1;9;;
2025;12;1;1;2;57;1;2;4;400000;56
2025;12;2;1;2;18;3;1;6;;
2025;12;1;1;2;35;1;2;8;3000000;86
2025;12;2;1;1;19;3;1;10;500000;93
2025;12;3;1;1;20;6;2;10;;
2025;12;1;1;2;43;1;2;10;1200000;56
2025;12;2;1;2;15;3;1;4;;
2025;12;1;1;2;30;1;2;5;;
2025;12;2;1;1;35;2;2;5;2200000;56
2025;12;1;1;1;38;1;2;5;2000000;17
2025;12;1;1;1;57;1;2;3;1400000;14
2025;12;2;1;2;30;3;2;5;1623500;47
2025;12;3;1;2;5;8;1;2;;
2025;12;1;1;2;75;1;3;11;;
2025;12;1;1;2;31;1;2;5;1423500;56
2025;12;2;1;2;25;13;2;8;1500000;96
2025;12;1;1;1;24;1;2;9;1600000;14
2025;12;2;1;2;22;2;2;5;1423500;10
2025;12;1;1;2;49;1;2;10;;
2025;12;2;1;1;67;2;2;10;10000000;35
2025;12;3;1;1;15;3;1;5;;
2025;12;1;1;1;69;1;2;13;7500000;85
2025;12;1;1;1;73;1;3;10;;
2025;12;2;1;2;64;2;3;10;;
2025;12;1;1;1;46;1;2;10;14000000;47
2025;12;2;1;2;32;2;2;10;14000000;47
2025;12;3;1;2;3;3;1;2;;
2025;12;4;1;2;43;10;2;5;3300000;97
2025;12;1;1;2;83;1;3;5;;
2025;12;2;1;2;54;10;2;4;2000000;97
2025;12;1;1;1;37;1;2;8;2000000;46
2025;12;2;1;2;30;2;2;8;;
2025;12;3;1;1;21;13;2;10;;
2025;12;1;1;1;69;1;3;10;;
2025;12;2;1;2;71;2;3;3;;
2025;12;1;1;1;49;1;2;10;14500000;52
2025;12;2;1;2;43;2;2;11;5500000;52
2025;12;3;1;1;16;3;1;5;;
2025;12;1;1;1;25;1;2;10;1500000;14
2025;12;1;1;2;73;1;3;9;;
2025;12;2;1;2;19;8;2;10;;
2025;12;3;1;1;16;8;2;6;;
2025;12;1;1;2;52;1;2;10;10000000;22
2025;12;2;1;1;58;2;3;5;15000000;64
2025;12;3;1;1;21;3;1;10;;
2025;12;4;1;1;18;3;1;10;;
2025;12;1;1;2;31;1;2;10;9000000;47
2025;12;2;1;1;7;3;1;3;;
2025;12;1;1;1;42;1;2;10;6000000;73
2025;12;2;1;2;43;2;2;10;4000000;73
2025;12;3;1;1;1;3;1;;;
2025;12;1;1;1;29;1;1;10;7500000;84
2025;12;2;1;2;61;4;2;10;;
2025;12;1;1;2;46;1;2;10;4000000;73
2025;12;2;1;1;55;2;2;10;4200000;33
2025;12;1;1;1;64;1;3;3;600000;41
2025;12;2;1;2;58;2;2;4;;
2025;12;1;1;2;54;1;2;8;1500000;97
2025;12;2;1;1;56;2;3;8;;
2025;12;3;1;2;19;3;1;7;;
2025;12;1;1;1;62;1;3;10;;
2025;12;1;1;2;26;1;2;10;900000;56
2025;12;2;1;1;32;2;2;9;2847000;10
2025;12;1;1;2;71;1;3;9;;
2025;12;1;1;1;33;1;2;11;2500000;14
2025;12;2;1;2;39;2;2;11;9900000;35
2025;12;1;1;1;31;1;2;10;3000000;84
2025;12;2;1;2;23;2;2;8;;
2025;12;3;1;1;1;3;1;;;
2025;12;1;1;2;64;1;1;5;;
2025;12;2;1;2;36;3;1;10;2600000;81
2025;12;3;1;2;91;4;3;3;;
2025;12;1;1;1;36;1;2;10;1500000;49
2025;12;2;1;2;33;2;2;10;3500000;85
2025;12;3;1;2;6;3;1;3;;
2025;12;1;1;2;32;1;1;10;3000000;84
2025;12;2;1;1;9;3;1;3;;
2025;12;3;1;1;7;3;1;3;;
2025;12;4;1;2;62;4;3;8;;
2025;12;1;1;1;95;1;3;3;;
2025;12;2;1;2;67;3;3;10;;
2025;12;3;1;1;69;3;3;5;1220000;49
2025;12;1;1;1;45;1;2;10;6000000;84
2025;12;1;1;1;36;1;1;5;1900000;90
2025;12;2;1;2;55;4;1;5;;
2025;12;3;1;2;76;9;3;5;;
2025;12;1;1;1;44;1;2;11;1500000;49
2025;12;2;1;2;45;2;2;10;1900000;97
2025;12;3;1;2;25;3;1;10;1900000;86
2025;12;4;1;2;17;3;1;10;;
2025;12;1;1;1;71;1;3;3;;
2025;12;2;1;2;63;2;2;8;;
2025;12;1;1;2;58;1;3;5;;
2025;12;2;1;1;66;2;3;5;800000;49
2025;12;1;1;2;48;1;2;10;1800000;85
2025;12;2;1;2;14;3;1;4;;
2025;12;1;1;2;67;1;3;10;;
2025;12;2;1;1;66;2;3;10;;
2025;12;3;1;1;34;3;1;10;;
2025;12;4;1;2;32;7;2;10;5000000;69
2025;12;1;1;1;70;1;3;12;8000000;85
2025;12;2;1;2;62;2;3;10;1400000;71
2025;12;1;1;1;57;1;3;10;11400000;41
2025;12;2;1;2;56;2;3;12;8541000;23
2025;12;3;1;1;28;3;1;12;7120000;41
2025;12;4;1;1;26;3;1;10;4270500;25
2025;12;1;1;1;67;1;3;10;6000000;71
2025;12;2;1;2;63;2;2;9;3000000;68
2025;12;1;1;1;66;1;3;10;3000000;41
2025;12;2;1;2;66;2;1;10;;
2025;12;3;1;1;37;3;1;10;2700000;65
2025;12;4;1;1;34;3;1;10;2700000;65
2025;12;5;1;2;90;5;3;5;;
2025;12;1;1;1;70;1;3;4;;
2025;12;2;1;2;66;2;3;5;;
2025;12;3;1;1;47;3;1;5;800000;49
2025;12;4;1;2;44;3;1;10;;
2025;12;5;1;2;18;8;1;10;;
2025;12;1;1;2;71;1;3;5;1423500;47
2025;12;1;1;2;51;1;1;11;6000000;56
2025;12;2;1;2;20;3;1;10;;
2025;12;3;1;2;73;4;3;4;;
2025;12;4;1;2;23;10;2;4;2200000;97
2025;12;1;1;1;39;1;3;3;1200000;31
2025;12;2;1;2;32;2;2;4;;
2025;12;3;1;1;14;3;2;4;;
2025;12;4;1;1;11;3;2;3;;
2025;12;5;1;1;7;3;1;3;;
2025;12;6;1;1;6;3;1;2;;
2025;12;7;1;1;0;3;1;;;
2025;12;1;1;1;77;1;3;4;;
2025;12;2;1;1;47;3;2;10;4000000;84
2025;12;3;1;2;42;7;2;8;3600000;84
2025;12;4;1;1;20;8;1;10;;
2025;12;1;1;1;36;1;2;4;1200000;11
2025;12;2;1;2;33;2;1;5;1000000;97
2025;12;3;1;2;13;3;1;4;;
2025;12;4;1;2;10;3;1;3;;
2025;12;5;1;2;65;5;2;4;;
2025;12;1;1;2;51;1;2;5;1100000;97
2025;12;2;1;2;18;3;1;8;;
2025;12;3;1;2;14;8;2;3;;
2025;12;4;1;2;6;8;2;3;;
2025;12;1;1;2;79;1;3;1;30000;56
2025;12;2;1;1;41;3;1;4;1450000;41
2025;12;3;1;1;25;8;2;4;1100000;47
2025;12;4;1;2;17;9;2;4;;
2025;12;5;1;2;7;9;2;3;;
2025;12;1;1;2;54;1;2;5;3500000;56
2025;12;2;1;2;26;3;1;5;300000;47
2025;12;3;1;2;5;8;1;3;;
2025;12;4;1;2;4;8;1;1;;
2025;12;5;1;1;2;8;1;;;
2025;12;6;1;2;12;8;2;3;;
2025;12;7;1;1;10;8;2;3;;
2025;12;1;1;2;66;1;3;5;600000;14
2025;12;2;1;1;68;2;2;5;1800000;49
2025;12;3;1;2;42;3;1;8;300000;96
2025;12;4;1;1;20;8;1;8;;
2025;12;5;1;2;5;8;1;2;;
2025;12;6;1;1;83;6;3;1;;
2025;12;7;1;1;83;6;3;1;;
2025;12;8;1;1;71;6;3;1;;
2025;12;1;1;2;32;1;2;8;;
2025;12;2;1;2;12;3;1;4;;
2025;12;3;1;1;8;3;1;3;;
2025;12;4;1;1;82;9;3;4;1400000;49
2025;12;1;1;1;43;1;2;5;1000000;31
2025;12;2;1;2;42;2;3;10;;
2025;12;3;1;2;11;3;1;4;;
2025;12;4;1;2;9;3;1;3;;
2025;12;5;1;2;7;3;1;3;;
2025;12;1;1;2;51;1;2;5;;
2025;12;2;1;1;62;2;3;4;900000;45
2025;12;3;1;1;15;3;1;4;;
2025;12;4;1;1;12;3;1;4;;
2025;12;5;1;2;46;6;2;5;2423500;84
2025;12;6;1;1;46;9;2;4;1423500;45
2025;12;7;1;2;19;9;1;10;;
2025;12;8;1;2;10;9;1;3;;
2025;12;9;1;1;75;13;3;3;;
2025;12;1;1;2;40;1;2;8;;
2025;12;2;1;1;42;2;3;5;1500000;49
2025;12;3;1;2;14;3;1;4;;
2025;12;4;1;2;8;3;1;3;;
2025;12;1;1;2;32;1;3;6;1650000;86
2025;12;2;1;1;29;2;2;5;1350000;49
2025;12;3;1;2;12;3;1;4;;
2025;12;1;1;1;65;1;3;3;400000;47
2025;12;2;1;2;54;2;3;3;;
2025;12;3;1;1;26;3;1;5;1400000;10
2025;12;4;1;2;17;3;1;8;;
2025;12;1;1;1;69;1;2;4;;
2025;12;2;1;2;66;2;3;4;;
2025;12;3;1;1;26;8;2;5;1400000;47
2025;12;4;1;2;31;9;2;5;1350000;56
2025;12;5;1;2;2;9;1;;;
2025;12;1;1;1;57;1;2;8;1500000;68
2025;12;2;1;2;45;2;3;4;1200000;47
2025;12;3;1;1;17;3;1;5;;
2025;12;4;1;1;13;3;1;4;;
2025;12;1;1;2;47;1;2;8;;
2025;12;2;1;2;8;8;2;3;;
2025;12;1;1;2;57;1;2;3;1420000;97
2025;12;2;1;2;22;3;1;7;1500000;85
2025;12;3;1;1;16;13;2;5;;
2025;12;1;1;2;36;1;2;5;720000;56
2025;12;2;1;1;32;2;2;4;1680000;47
2025;12;3;1;1;18;3;1;5;;
2025;12;4;1;2;31;6;2;8;1450000;47
2025;12;5;1;1;35;9;2;5;1500000;27
2025;12;6;1;2;15;9;1;4;;
2025;12;7;1;1;13;9;1;4;;
2025;12;8;1;1;9;9;1;3;;
2025;12;1;1;1;40;1;2;5;1500000;35
2025;12;2;1;2;38;2;2;4;1150000;97
2025;12;3;1;1;16;3;1;5;;
2025;12;4;1;2;14;3;1;4;;
2025;12;5;1;1;13;3;1;4;;
2025;12;6;1;2;11;3;1;4;;
2025;12;1;1;1;72;1;3;3;1600000;47
2025;12;1;1;1;25;1;2;10;3400000;82
2025;12;1;1;2;55;1;3;8;1600000;86
2025;12;2;1;1;31;3;1;9;;
2025;12;1;1;2;34;1;3;5;1500000;47
2025;12;1;1;2;62;1;2;3;1600000;97
2025;12;2;1;1;61;2;2;5;;
2025;12;3;1;1;63;9;2;3;;
2025;12;1;1;1;72;1;3;3;300000;92
2025;12;2;1;2;73;2;3;3;;
2025;12;3;1;2;43;3;1;4;;
2025;12;4;1;2;19;8;1;8;;
2025;12;5;1;2;39;3;1;5;;
2025;12;6;1;1;36;7;2;5;1423500;68
2025;12;7;1;2;17;8;1;5;;
2025;12;8;1;2;12;8;1;4;;
2025;12;9;1;1;9;8;1;3;;
2025;12;1;1;2;59;1;1;4;;
2025;12;2;1;1;58;2;3;4;1623500;10
2025;12;3;1;1;30;3;1;9;2500000;10
2025;12;4;1;2;27;7;2;8;;
2025;12;5;1;1;6;8;1;2;;
2025;12;6;1;2;26;3;1;8;1423500;82
2025;12;7;1;1;31;7;2;8;1626000;23
2025;12;8;1;2;4;8;1;2;;
2025;12;9;1;2;85;4;3;3;;
2025;12;10;1;2;93;9;3;3;;
2025;12;11;1;2;67;9;3;4;;
2025;12;1;1;1;63;1;3;5;600000;49
2025;12;2;1;2;64;2;3;5;200000;56
2025;12;3;1;2;32;3;1;5;;
2025;12;4;1;2;13;8;1;3;;
2025;12;5;1;2;30;3;1;5;;
2025;12;6;1;1;11;8;1;3;;
2025;12;1;1;2;58;1;3;8;200000;47
2025;12;2;1;2;29;3;1;8;15000;82
2025;12;1;1;2;76;1;3;3;200000;95
2025;12;2;1;1;79;2;3;3;;
2025;12;1;2;2;63;1;3;3;200000;56
2025;12;1;1;2;50;1;2;3;1100000;97
2025;12;2;1;1;56;2;2;3;900000;49
2025;12;3;1;1;29;3;1;5;1070000;96
2025;12;4;1;2;25;7;2;5;1200000;47
2025;12;5;1;1;8;8;1;3;;
2025;12;6;1;2;23;3;1;8;;
2025;12;7;1;1;20;7;2;5;1623500;47
2025;12;1;1;2;74;1;3;5;230000;95
2025;12;2;1;1;25;8;3;4;1300000;47
2025;12;1;1;1;68;1;3;4;600000;47
2025;12;2;1;2;69;2;2;4;1000000;97
2025;12;3;1;1;36;3;1;8;1423500;84
2025;12;4;1;1;32;3;1;5;1423500;47
2025;12;5;1;1;71;6;3;10;1500000;86
2025;12;1;1;2;71;1;3;5;280000;95
2025;12;2;1;1;76;2;3;4;120000;47
2025;12;3;1;2;45;3;1;5;1200000;47
2025;12;4;1;1;48;3;1;5;800000;49
2025;12;1;1;1;51;1;3;8;1200000;85
2025;12;2;1;2;38;2;2;5;850000;81
2025;12;3;1;2;15;3;1;4;;
2025;12;4;1;1;10;3;2;3;;
2025;12;1;1;1;57;1;3;5;1000000;43
2025;12;2;1;2;56;2;1;3;300000;47
2025;12;3;1;1;21;3;1;5;600000;43
2025;12;4;1;1;5;8;2;2;;
2025;12;5;1;2;90;5;3;3;;
2025;12;1;1;2;55;1;1;1;;
2025;12;2;1;2;20;3;1;8;500000;96
2025;12;3;1;1;24;7;2;5;1300000;49
2025;12;4;1;2;77;4;3;1;;
2025;12;1;1;1;58;1;3;3;800000;43
2025;12;2;1;2;64;2;3;4;;
2025;12;3;1;2;39;3;1;10;1423000;88
2025;12;4;1;1;34;3;1;8;800000;43
2025;12;1;1;1;40;1;2;5;700000;95
2025;12;2;1;2;29;2;2;5;;
2025;12;3;1;2;12;3;1;4;;
2025;12;4;1;2;11;3;1;3;;
2025;12;1;1;1;33;1;2;5;1400000;64
2025;12;1;1;2;42;1;3;4;1200000;81
2025;12;2;1;1;19;3;1;8;400000;64
2025;12;3;1;1;16;3;1;5;;
2025;12;4;1;2;13;3;1;4;;
2025;12;5;1;1;22;3;1;5;1200000;25
2025;12;6;1;2;23;7;2;5;;
2025;12;7;1;1;0;8;1;;;
2025;12;1;1;1;29;1;2;8;1423500;86
2025;12;2;1;1;27;2;2;9;800000;82
2025;12;1;1;1;55;1;3;4;1500000;41
2025;12;2;1;2;50;2;2;5;1500000;20
2025;12;1;1;2;37;1;2;9;2800000;84
2025;12;2;1;2;11;3;1;3;;
2025;12;3;1;2;7;3;1;3;;
2025;12;1;1;2;35;1;2;8;850000;56
2025;12;2;1;1;33;2;2;5;1450000;60
2025;12;3;1;2;17;3;1;4;;
2025;12;4;1;2;16;3;1;5;;
2025;12;5;1;2;14;3;1;4;;
2025;12;6;1;2;9;3;1;3;;
2025;12;1;1;1;49;1;3;5;750000;49
2025;12;2;1;2;52;2;2;5;;
2025;12;3;1;1;25;3;1;10;500000;47
2025;12;1;1;2;65;1;3;3;;
2025;12;2;1;2;33;3;1;10;;
2025;12;1;1;2;46;1;3;8;;
2025;12;2;1;1;23;3;1;10;1423500;45
2025;12;3;1;1;10;3;1;3;;
2025;12;4;1;2;30;9;2;10;2847000;84
2025;12;1;1;1;50;1;3;5;;
2025;12;2;1;2;49;2;2;5;1400000;14
2025;12;1;1;2;33;1;1;5;1210000;96
2025;12;2;1;1;5;3;1;2;;
2025;12;3;1;2;56;4;3;5;;
2025;12;4;1;1;48;9;2;4;900000;81
2025;12;5;1;2;54;9;2;4;90000;96
2025;12;6;1;2;12;9;1;4;;
2025;12;1;1;2;58;1;1;5;1663500;97
2025;12;2;1;1;33;3;1;8;1423500;85
2025;12;3;1;2;28;7;2;8;;
2025;12;4;1;1;3;8;1;2;;
2025;12;5;1;1;31;3;1;5;1040000;56
2025;12;6;1;2;24;7;3;5;;
2025;12;7;1;2;91;4;3;3;;
2025;12;1;1;1;30;1;2;10;2847000;39
2025;12;2;1;1;1;3;2;;;
2025;12;1;1;2;51;1;3;3;300000;47
2025;12;2;1;1;28;3;1;5;850000;96
2025;12;3;1;1;25;3;1;5;;
2025;12;4;1;1;22;3;1;8;1300000;92
2025;12;1;1;2;56;1;2;5;100000;47
2025;12;2;1;1;15;3;1;4;;
2025;12;1;1;2;43;1;2;5;1000000;47
2025;12;2;1;1;55;2;2;5;5000000;47
2025;12;3;1;2;17;3;1;5;;
2025;12;4;1;2;13;3;1;4;;
2025;12;1;1;2;69;1;3;4;;
2025;12;1;1;1;46;1;2;8;1800000;41
2025;12;2;1;2;41;2;2;5;;
2025;12;3;1;2;15;3;1;5;;
2025;12;4;1;1;13;3;1;4;;
2025;12;1;1;1;38;1;2;8;;
2025;12;2;1;2;40;2;2;5;1423500;82
2025;12;1;1;1;76;1;3;4;;
2025;12;2;1;2;68;2;3;3;;
2025;12;1;1;1;49;1;3;4;840000;49
2025;12;2;1;2;44;2;2;4;;
2025;12;3;1;1;19;3;1;5;280000;96
2025;12;4;1;1;17;3;1;5;;
2025;12;5;1;1;16;3;1;5;;
2025;12;6;1;1;14;3;1;4;;
2025;12;7;1;2;3;3;1;1;;
2025;12;8;1;1;22;13;2;5;;
2025;12;1;1;1;55;1;3;4;820000;52
2025;12;2;1;2;56;2;3;4;530000;97
2025;12;1;1;1;75;1;3;5;200000;47
2025;12;2;1;2;67;2;2;3;;
2025;12;3;1;2;28;3;1;8;1423000;61
2025;12;4;1;1;24;3;1;5;1400000;86
2025;12;1;1;1;23;1;2;4;1000000;47
2025;12;2;1;2;24;2;2;5;;
2025;12;3;1;1;2;3;1;;;
2025;12;4;1;1;0;3;1;;;
2025;12;5;1;1;25;12;2;5;1000000;47
2025;12;1;1;1;74;1;3;3;;
2025;12;2;1;2;64;2;3;3;;
2025;12;3;1;1;29;3;1;8;1600000;47
2025;12;4;1;2;44;3;1;5;600000;97
2025;12;5;1;2;16;8;1;4;;
2025;12;1;1;2;40;1;1;8;1423500;52
2025;12;2;1;2;18;3;1;10;;
2025;12;3;1;1;15;3;1;4;;
2025;12;4;1;2;62;4;3;6;900000;56
2025;12;1;1;2;38;1;3;8;1600000;86
2025;12;2;1;2;15;3;1;4;;
2025;12;3;1;2;23;3;1;8;;
2025;12;4;1;1;24;7;2;8;1500000;23
2025;12;5;1;1;7;8;1;3;;
2025;12;6;1;2;4;8;1;1;;
2025;12;7;1;1;1;8;1;;;
2025;12;1;1;1;39;1;2;8;1400000;86
2025;12;2;1;2;34;2;2;8;1500000;96
2025;12;3;1;1;15;3;1;4;;
2025;12;4;1;2;13;3;1;4;;
2025;12;1;1;1;32;1;2;8;1423500;22
2025;12;2;1;2;30;2;2;8;1200000;14
2025;12;3;1;1;10;3;1;4;;
2025;12;4;1;1;6;3;1;3;;
2025;12;5;1;1;2;3;1;;;
2025;12;6;1;1;59;5;3;5;;
2025;12;1;1;2;58;1;3;8;;
2025;12;2;1;1;61;2;3;5;;
2025;12;3;1;1;36;3;1;8;1423500;31
2025;12;4;1;2;41;7;2;5;1450000;97
2025;12;5;1;1;9;8;2;3;;
2025;12;6;1;1;7;8;2;3;;
2025;12;1;1;2;42;1;2;5;;
2025;12;2;1;1;21;3;1;5;1423500;49
2025;12;3;1;1;17;3;1;3;;
2025;12;4;1;1;7;3;1;3;;
2025;12;1;1;1;47;1;3;5;1200000;49
2025;12;2;1;2;37;2;2;4;;
2025;12;3;1;2;18;3;1;8;500000;56
2025;12;4;1;1;6;3;1;3;;
2025;12;1;1;2;47;1;2;8;1542000;86
2025;12;2;1;1;59;2;2;5;1400000;80
2025;12;3;1;1;31;3;1;1;;
2025;12;4;1;1;28;3;1;1;;
2025;12;5;1;2;20;3;1;10;;
2025;12;1;1;1;30;1;2;8;1200000;64
2025;12;2;1;2;30;2;2;9;1870000;86
2025;12;3;1;2;7;3;1;3;;
2025;12;4;1;2;1;3;1;;;
2025;12;1;1;1;32;1;2;5;2300000;84
2025;12;2;1;2;29;2;2;5;1600000;86
2025;12;3;1;2;9;3;1;3;;
2025;12;4;1;2;6;3;1;2;;
2025;12;1;1;1;45;1;2;5;;
2025;12;2;1;2;42;2;2;5;1423500;10
2025;12;3;1;2;8;3;1;3;;
2025;12;1;1;2;62;1;2;4;200000;81
2025;12;2;1;2;38;3;1;5;700000;96
2025;12;1;1;1;47;1;3;8;1500000;24
2025;12;2;1;2;49;2;2;5;180000;56
2025;12;3;1;1;30;3;1;5;;56
2025;12;4;1;1;28;3;1;1;;
2025;12;5;1;1;18;3;1;8;;
2025;12;6;1;2;24;3;1;8;;
2025;12;7;1;1;8;8;2;3;;
2025;12;1;1;1;60;1;3;10;;
2025;12;2;1;2;81;9;3;3;;
2025;12;1;1;2;21;1;2;9;150000;96
2025;12;2;1;2;18;6;2;5;;
2025;12;3;1;1;23;9;2;5;1570000;56
2025;12;4;1;1;0;9;1;;;
2025;12;1;1;2;47;1;2;8;3000000;46
2025;12;2;1;1;38;2;2;5;2000000;25
2025;12;3;1;2;18;3;1;10;;
2025;12;4;1;1;23;9;2;5;1423500;42
2025;12;5;1;1;20;9;2;5;;
2025;12;1;1;2;55;1;3;3;960000;81
2025;12;2;1;1;19;3;1;5;140000;43
2025;12;1;1;2;32;1;2;5;580000;81
2025;12;2;1;1;16;3;1;5;;
2025;12;3;1;2;6;3;1;3;;
2025;12;1;1;1;58;1;2;8;1423500;84
2025;12;2;1;2;55;2;2;9;;
2025;12;3;1;2;25;3;1;10;700000;56
2025;12;4;1;2;18;3;1;10;;
2025;12;1;1;2;50;1;2;9;2000000;84
2025;12;2;1;2;21;3;1;10;;
2025;12;1;1;2;25;1;1;5;1500000;23
2025;12;2;1;2;8;3;1;3;;
2025;12;3;1;2;4;3;1;1;;
2025;12;4;1;2;50;4;1;4;;
2025;12;5;1;1;86;9;3;1;;
2025;12;6;1;2;67;9;3;5;;
2025;12;1;1;2;64;1;2;9;600000;68
2025;12;2;1;2;33;3;1;11;4500000;46
2025;12;1;1;1;87;1;3;4;;
2025;12;2;1;2;85;2;3;3;;
2025;12;3;1;2;44;8;2;9;1423500;35
2025;12;1;1;2;44;1;2;11;2847000;47
2025;12;2;1;2;19;3;1;10;;
2025;12;3;1;2;12;3;1;4;;
2025;12;4;1;2;9;3;1;3;;
2025;12;1;1;1;53;1;2;8;4750000;43
2025;12;2;1;2;50;2;2;5;500000;49
2025;12;3;1;1;21;3;1;5;1423500;82
2025;12;4;1;2;18;3;1;10;;
2025;12;1;1;1;41;1;2;8;1423500;73
2025;12;2;1;2;44;2;2;8;;
2025;12;3;1;1;10;3;1;3;;
2025;12;4;1;1;8;3;1;3;;
2025;12;1;1;1;64;1;3;8;;
2025;12;2;1;2;65;2;3;5;;
2025;12;3;1;2;28;3;1;10;4000000;84
2025;12;4;1;1;11;8;1;4;;
2025;12;1;1;1;40;1;2;5;2000000;47
2025;12;2;1;2;24;2;2;5;1400000;96
2025;12;3;1;2;7;3;1;3;;
2025;12;4;1;1;2;3;1;;;
2025;12;1;1;2;37;1;3;10;1500000;46
2025;12;2;1;2;12;3;1;4;;
2025;12;3;1;1;6;3;1;3;;
2025;12;4;1;1;62;4;3;5;1300000;49
2025;12;1;1;1;42;1;2;5;2000000;38
2025;12;2;1;2;37;2;2;10;;38
2025;12;3;1;1;8;3;1;3;;
2025;12;1;1;2;34;1;2;10;3000000;43
2025;12;2;1;1;8;3;1;3;;
2025;12;1;1;1;67;1;3;5;;
2025;12;2;1;2;61;2;3;6;;
2025;12;1;1;1;45;1;2;5;1400000;56
2025;12;2;1;2;37;2;1;5;1380000;56
2025;12;3;1;1;12;3;1;4;;
2025;12;4;1;2;60;5;3;5;;
2025;12;5;1;1;17;9;1;5;;
2025;12;1;1;1;50;1;2;5;1500000;20
2025;12;2;1;2;45;2;2;8;1500000;82
2025;12;3;1;2;13;3;1;4;;
2025;12;1;1;1;35;1;2;11;2200000;23
2025;12;1;1;1;42;1;2;8;1800000;23
2025;12;2;1;2;38;2;2;10;1800000;85
2025;12;3;1;1;8;3;1;3;;
2025;12;4;1;2;5;3;1;2;;
2025;12;5;1;2;56;9;2;5;750000;97
2025;12;1;1;1;46;1;2;5;4000000;95
2025;12;2;1;2;33;2;2;5;450000;47
2025;12;3;1;2;17;3;1;5;;
2025;12;4;1;1;9;3;1;3;;
2025;12;1;1;1;80;1;3;3;;
2025;12;2;1;2;79;2;3;3;;
2025;12;1;1;1;64;1;2;8;;
2025;12;1;1;2;38;1;2;5;2000000;64
2025;12;2;1;1;2;3;1;;;
2025;12;3;1;2;55;10;2;1;900000;97
2025;12;1;1;1;36;1;2;10;2500000;41
2025;12;2;1;2;45;2;2;8;1500000;96
2025;12;3;1;2;9;3;1;3;;
2025;12;1;1;2;79;1;3;5;;
2025;12;1;1;2;56;1;3;5;;
2025;12;2;1;1;19;9;2;5;;
2025;12;3;1;2;19;9;2;10;300000;18
2025;12;4;1;2;57;13;3;11;4500000;65
2025;12;5;1;2;21;13;2;10;;
2025;12;1;1;2;39;1;2;5;1600000;88
2025;12;2;1;1;39;2;1;8;1423500;49
